smart_5_raw,smart_9_raw,smart_10_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_192_raw,smart_197_raw,smart_198_raw,failure,serial_number
0.0,35882.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,Z300X613
0.0,19333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301MK84
0.0,23526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,W300SZPX
0.0,19304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JGK2
0.0,16829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305FH0A
0.0,19002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L82H
0.0,21991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300VLB0
0.0,24154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010ZZN
0.0,22043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300VLBG
0.0,16829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305EM73
0.0,22018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300VLBK
0.0,20613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z30429PN
0.0,19988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JGKL
0.0,19001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304HSZG
0.0,17259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0F
0.0,16996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0D
0.0,15560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0E
0.0,19012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KBNF
0.0,17245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0X
0.0,17009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0Y
0.0,17245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0W
0.0,17014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0R
0.0,17012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0S
0.0,12050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ0Q
0.0,35894.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,Z300W36N
0.0,35854.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300W36B
0.0,17016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3058964
0.0,34125.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z3016PE7
0.0,34123.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0,Z3016PE2
0.0,34121.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,Z3016PE8
0.0,36881.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,W300J3C0
0.0,26909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029G47
0.0,17260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ06
0.0,17012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DJ00
0.0,19970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302Q4MS
0.0,25742.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Z302EP62
0.0,33916.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z3015CZR
0.0,20021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KD3L
0.0,20018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KD3F
0.0,18362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305ARN2
0.0,10754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z30315Z8
0.0,39548.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,W300B6TY
0.0,34769.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,W300KF71
0.0,23526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,W300R92Z
0.0,19277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KBN3
0.0,28340.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,Z300YV4W
0.0,36734.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,W300L6QG
0.0,28367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z300YV4F
0.0,28340.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z300YV46
0.0,28369.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z300YV48
0.0,17260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305D20Z
0.0,40097.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,W300B0JC
0.0,23458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029BM6
0.0,20039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301NJRT
0.0,20617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z303YYQW
0.0,3661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3048789
0.0,33961.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,Z3014PQ5
0.0,21076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300YJ50
0.0,16172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GC0P
0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3051CCA
0.0,16658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GC0L
0.0,16830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GC0E
0.0,16654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GC0B
0.0,21127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302SXQ0
0.0,26347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,S300XQ00
0.0,19496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301GPVX
0.0,7495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305STV0
0.0,19483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z303S95N
0.0,22491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z454
0.0,28573.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,Z3025LZX
0.0,24142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZVT
0.0,25827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZVV
0.0,18964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VW
0.0,24141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZVS
0.0,19019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VT
0.0,18967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VY
0.0,3895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z303L7DL
0.0,19278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VA
0.0,19006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JGP1
0.0,19006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VE
0.0,18980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VJ
0.0,39553.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,W300BJ5B
0.0,19317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8VL
0.0,24140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010VL6
0.0,7311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,W301AVRH
0.0,35890.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,Z300WN3N
0.0,35019.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,Z300H279
0.0,25744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZV5
0.0,18959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8V1
0.0,19275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8V0
0.0,18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304L8V6
0.0,20023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JT0Y
0.0,19994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JT0X
0.0,25827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZV8
0.0,20021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JMJ9
0.0,35851.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300X20T
0.0,28339.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z3010VAH
0.0,40103.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0,W300D802
0.0,37417.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,Z300PM9W
0.0,38861.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,Z300MQSA
0.0,37047.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,Z300PM9B
0.0,16153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305JXXL
0.0,37194.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,Z300PM9M
0.0,22032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XDXN
0.0,23171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010LZD
0.0,23172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010LZV
0.0,23473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010LZQ
0.0,21940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010LZP
0.0,17025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305BK2W
8.0,18351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305ARQL
0.0,13349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300RSAF
0.0,40103.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,W300ASMG
0.0,18483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305ARQS
0.0,18352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3050X4A
0.0,17258.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,Z305DGGP
0.0,39577.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,W300BNCB
0.0,24144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3011FSF
0.0,20039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KDXX
0.0,25836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302BRQ2
0.0,19321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304CK40
0.0,38865.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300MHXT
0.0,38866.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300MHXJ
0.0,16654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3058W7A
0.0,21078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4R4
0.0,22488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4R3
0.0,23404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4R1
0.0,10837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301LPVM
0.0,17709.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Z304MME2
0.0,24141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30113AW
0.0,21957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4R9
0.0,22031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XCV7
0.0,18367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z303TYNV
0.0,39549.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300GYM7
0.0,16172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305N2PY
0.0,39585.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,Z300GYM8
0.0,23526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z301CHM1
0.0,39541.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300GYMG
0.0,39582.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300GYMK
0.0,39543.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300GYMP
0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z30426EX
0.0,18351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3058VL3
0.0,23467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4RV
0.0,25822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029ZLK
0.0,21091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4RR
0.0,36840.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,W300KKNG
0.0,24144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029ZLM
0.0,19271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304EY9L
0.0,23445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4RX
0.0,23468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4RY
0.0,23401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z4RN
0.0,25822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029ZLV
0.0,33916.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z3014P66
0.0,22348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3X1
0.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z30547V7
0.0,19496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301G4KN
0.0,36145.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z3004NJ7
0.0,38862.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,W30069R7
0.0,25744.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Z302FE7D
0.0,21095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XP
0.0,31559.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,Z301D4AK
0.0,40019.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0,W300BNC1
0.0,23473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XD
0.0,23404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XB
0.0,21960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XA
0.0,21960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XN
0.0,21955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XL
0.0,23446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XK
0.0,21943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300Z3XH
0.0,16140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305LAZ7
0.0,27100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029A8J
0.0,25821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029A8D
0.0,15903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029A8G
0.0,13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304RVH4
0.0,20068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304J0BW
0.0,37190.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,Z300PA29
0.0,24141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029A89
0.0,21943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302AYM6
0.0,18785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304GENT
0.0,25821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302FZML
0.0,28370.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0,Z302522D
0.0,28038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302522G
0.0,28037.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z302522B
0.0,36584.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,Z3005157
0.0,17137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z303PAMH
0.0,34356.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,Z3015LH4
0.0,27846.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0,Z302522Y
0.0,33541.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z3015LHY
0.0,35479.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,Z3015LHS
0.0,19275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304HQBP
0.0,35524.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,Z3015LHN
0.0,33542.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z3015LHH
0.0,35454.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z3015LHG
0.0,19321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304HQBG
0.0,34766.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z3015LHC
0.0,34344.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,Z3015LHB
0.0,21077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300YQSG
0.0,23481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010A33
0.0,22472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300YQSH
0.0,22996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300W85C
0.0,22511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300YQSP
0.0,20642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302RJB9
0.0,21077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010A3G
0.0,21961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300YQS9
0.0,35893.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300X714
0.0,20613.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Z303Y422
0.0,33962.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z3016P3L
0.0,17260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305DTSM
0.0,19988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JKA8
0.0,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JXC0
0.0,19994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JXC1
0.0,18337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305AR44
0.0,18980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JKA0
0.0,19275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JXC9
0.0,24144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30115V0
0.0,24143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30115V8
0.0,28342.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z30106DA
0.0,19484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301PV2P
0.0,28342.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0,Z30106DQ
0.0,17012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3053365
0.0,24152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30115VX
0.0,16655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305KVYM
0.0,16173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305KVYF
0.0,24139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30115VH
0.0,24145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S30115VN
0.0,38836.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300JECZ
0.0,18352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305AR4Z
0.0,18484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305C9TN
0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305AR4M
0.0,18673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JKAJ
0.0,19319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JXCE
0.0,13489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301DYCL
0.0,18484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305AR4E
0.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305AR4F
0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JKAE
0.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304KAV6
0.0,34625.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z300ZTZ5
0.0,33407.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,W300R9H4
0.0,19334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301J0XB
0.0,21093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XLK8
0.0,39593.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,Z300GQAJ
0.0,37320.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300SYMW
0.0,19018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JG8H
0.0,17262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305EX96
0.0,28210.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z300ZTZW
0.0,28366.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z300ZTZH
0.0,19277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JG8E
0.0,34631.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0,Z300ZTZC
0.0,33726.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z301783P
0.0,33717.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,Z301783H
0.0,33768.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0,Z301783J
0.0,23166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010M8Y
0.0,18664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301ND8Y
0.0,23171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010M8M
0.0,17622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z30598KH
0.0,19007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S301NGGN
0.0,23482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3010M82
0.0,36896.0,0.0,0.0,0.0,0.0,1.0,104.0,104.0,0,Z300TX4H
0.0,19275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304JG8Q
0.0,40149.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0,W300C4Q1
0.0,20671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302T892
0.0,16999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3055GHC
0.0,33051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3015H62
0.0,23488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3011ESW
0.0,27102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029AS0
0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304F87P
0.0,23488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3011ESM
0.0,16824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304PBKC
0.0,33770.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0,Z3016SH8
0.0,35894.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,Z300X1KL
0.0,37191.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,Z300NEBW
0.0,18496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305D4P8
0.0,33051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3015H6T
0.0,20661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302T89S
0.0,26519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3029ASX
0.0,23304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3034085
0.0,24143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S3011ES6
0.0,16173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305LA5M
0.0,26231.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Z3029ASK
0.0,33049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3015H6N
0.0,20671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302T6SE
0.0,28764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z3025L3F
0.0,19021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z304HRF8
0.0,20403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302T6SY
0.0,21098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z302T6SR
0.0,27855.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Z3025L3R
0.0,21675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XB0X
0.0,16826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GVPA
0.0,37186.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,Z300KHKY
0.0,17642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305ASM2
0.0,16830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GVPV
0.0,16176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GVPT
0.0,35890.0,0.0,0.0,1.0,0.0,5.0,8.0,8.0,0,Z300X5SZ
0.0,21080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300ZRGK
0.0,22031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XB04
0.0,22032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S300XB07
0.0,16824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GVP3
0.0,16687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305GVP7
0.0,16177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Z305LYX0
